,YYYY,MM,DD,HH,TEMP_C,RH_PERC, VPD_HPA,WDSPD_KPH,PREC_MM,SNOWD_M,FFMC,DMC,DC,BUI,ISI,FWI,OBSMINUTEDIFFTEMP,OBSMINUTEDIFFRH,OBSMINUTEDIFFWDSPD,OBSMINUTEDIFFPREC,OBSMINUTEDIFFSNOW,HH_format,time
41713,2021,10,4,17,26.851,12.414,30.986,5.3518,0.0,0.0,96.708,,,,14.291,47.191,5.0,5.0,5.0,5,,17,2021-10-04 17:00:00
41714,2021,10,4,18,23.925,17.932,24.386,7.2981,0.0,0.0,96.628,,,,15.595,49.855,5.0,5.0,5.0,5,,18,2021-10-04 18:00:00
41715,2021,10,4,19,23.803,17.924,24.23,1.7033,0.0,0.0,96.574,,,,11.678,41.493,5.0,5.0,5.0,5,,19,2021-10-04 19:00:00
41716,2021,10,4,20,20.234,20.201,18.981,10.407,0.0,0.0,96.405,,,,17.7,53.949,5.0,5.0,5.0,5,,20,2021-10-04 20:00:00
41717,2021,10,4,21,21.376,17.766,20.987,5.02,0.0,0.0,96.334,,,,13.364,45.228,5.0,5.0,5.0,5,,21,2021-10-04 21:00:00
41718,2021,10,4,22,19.848,19.674,18.611,11.872,0.0,0.0,96.19,,,,18.512,55.467,5.0,5.0,5.0,5,,22,2021-10-04 22:00:00
41719,2021,10,4,23,19.99,19.501,18.827,6.2583,0.0,0.0,96.084,,,,13.752,46.057,5.0,5.0,5.0,5,,23,2021-10-04 23:00:00
41720,2021,10,5,0,18.84,21.299,17.129,9.1212,0.0,0.0,95.925,,,,15.549,49.762,5.0,5.0,5.0,5,,00,2021-10-05 00:00:00
41721,2021,10,5,1,18.595,22.845,16.547,9.6258,0.0,0.0,95.739,,,,15.552,49.77,5.0,5.0,5.0,5,,01,2021-10-05 01:00:00
41722,2021,10,5,2,17.872,25.876,15.185,14.198,0.0,0.0,95.465,,,,18.865,56.117,5.0,5.0,5.0,5,,02,2021-10-05 02:00:00
41723,2021,10,5,3,18.003,23.742,15.759,7.2749,0.0,0.0,95.305,,,,13.023,44.489,5.0,5.0,5.0,5,,03,2021-10-05 03:00:00
41724,2021,10,5,4,17.946,25.66,15.304,7.7291,0.0,0.0,95.114,,,,12.981,44.398,5.0,5.0,5.0,5,,04,2021-10-05 04:00:00
41725,2021,10,5,5,18.971,24.126,16.659,9.4036,0.0,0.0,94.975,,,,13.858,46.281,5.0,5.0,5.0,5,,05,2021-10-05 05:00:00
41726,2021,10,5,6,19.172,23.309,17.02,11.281,0.0,0.0,94.864,,,,15.001,48.655,5.0,5.0,5.0,5,,06,2021-10-05 06:00:00
41727,2021,10,5,7,17.402,27.108,14.503,7.3159,0.0,0.0,94.677,,,,11.974,42.165,5.0,5.0,5.0,5,,07,2021-10-05 07:00:00
41728,2021,10,5,8,19.274,25.74,16.614,5.8217,0.0,0.0,94.56,,,,10.928,39.752,5.0,5.0,5.0,5,,08,2021-10-05 08:00:00
41729,2021,10,5,9,22.238,22.98,20.674,6.5321,0.0,0.0,94.542,,,,11.298,40.617,5.0,5.0,5.0,5,,09,2021-10-05 09:00:00
41730,2021,10,5,10,23.994,20.52,23.722,7.435,0.0,0.0,94.542,,,,11.824,41.824,5.0,5.0,5.0,5,,10,2021-10-05 10:00:00
41731,2021,10,5,11,25.111,19.192,25.775,7.6224,0.0,0.0,94.542,,,,11.936,42.079,5.0,5.0,5.0,5,,11,2021-10-05 11:00:00
41732,2021,10,5,12,26.148,18.044,27.793,11.554,0.0,0.0,94.592,101.57,1208.6,167.87,14.651,48.23,5.0,5.0,5.0,5,,12,2021-10-05 12:00:00
41733,2021,10,5,13,25.078,19.232,25.715,14.397,0.0,0.0,94.592,,,,16.908,52.752,5.0,5.0,5.0,5,,13,2021-10-05 13:00:00
41734,2021,10,5,14,24.024,20.47,23.781,8.1659,0.0,0.0,94.592,,,,12.352,43.279,5.0,5.0,5.0,5,,14,2021-10-05 14:00:00
41735,2021,10,5,15,24.055,18.568,24.39,9.0717,0.0,0.0,94.592,,,,12.929,44.558,5.0,5.0,5.0,5,,15,2021-10-05 15:00:00
41736,2021,10,5,16,22.934,17.133,23.212,6.9789,0.0,0.0,94.592,,,,11.635,41.651,5.0,5.0,5.0,5,,16,2021-10-05 16:00:00
41737,2021,10,5,17,21.56,18.982,20.901,7.6352,0.0,0.0,94.592,,,,12.026,42.545,5.0,5.0,5.0,5,,17,2021-10-05 17:00:00
41738,2021,10,5,18,18.943,19.321,17.671,7.4911,0.0,0.0,94.592,,,,11.939,42.347,5.0,5.0,5.0,5,,18,2021-10-05 18:00:00
41739,2021,10,5,19,18.014,20.814,16.377,7.2864,0.0,0.0,94.558,,,,11.761,41.941,5.0,5.0,5.0,5,,19,2021-10-05 19:00:00
41740,2021,10,5,20,16.902,23.703,14.703,5.4053,0.0,0.0,94.468,,,,10.566,39.138,5.0,5.0,5.0,5,,20,2021-10-05 20:00:00
41741,2021,10,5,21,17.041,25.459,14.497,5.5655,0.0,0.0,94.353,,,,10.485,38.942,5.0,5.0,5.0,5,,21,2021-10-05 21:00:00
41742,2021,10,5,22,14.929,28.857,12.091,7.2658,0.0,0.0,94.155,,,,11.114,40.44,5.0,5.0,5.0,5,,22,2021-10-05 22:00:00
41743,2021,10,5,23,15.001,32.703,11.492,3.539,0.0,0.0,93.929,,,,8.9275,35.052,5.0,5.0,5.0,5,,23,2021-10-05 23:00:00
41744,2021,10,6,0,15.0,30.385,11.886,3.495,0.0,0.0,93.763,,,,8.7045,34.472,5.0,5.0,5.0,5,,00,2021-10-06 00:00:00
41745,2021,10,6,1,15.004,31.381,11.719,5.9268,0.0,0.0,93.573,,,,9.582,36.721,5.0,5.0,5.0,5,,01,2021-10-06 01:00:00
41746,2021,10,6,2,14.784,36.86,10.644,7.7122,0.0,0.0,93.272,,,,10.053,37.892,5.0,5.0,5.0,5,,02,2021-10-06 02:00:00
41747,2021,10,6,3,13.993,47.949,8.327,9.2012,0.0,0.0,92.733,,,,10.049,37.881,5.0,5.0,5.0,5,,03,2021-10-06 03:00:00
41748,2021,10,6,4,13.999,48.799,8.1953,4.088,0.0,0.0,92.3,,,,7.3077,30.673,5.0,5.0,5.0,5,,04,2021-10-06 04:00:00
41749,2021,10,6,5,14.05,47.604,8.4136,5.7804,0.0,0.0,91.912,,,,7.5329,31.305,5.0,5.0,5.0,5,,05,2021-10-06 05:00:00
41750,2021,10,6,6,13.238,46.563,8.1477,7.234,0.0,0.0,91.565,,,,7.7168,31.816,5.0,5.0,5.0,5,,06,2021-10-06 06:00:00
41751,2021,10,6,7,14.219,43.601,9.1639,7.9896,0.0,0.0,91.314,,,,7.7353,31.867,5.0,5.0,5.0,5,,07,2021-10-06 07:00:00
41752,2021,10,6,8,15.194,41.219,10.165,9.5103,0.0,0.0,91.138,,,,8.1457,32.986,5.0,5.0,5.0,5,,08,2021-10-06 08:00:00
41753,2021,10,6,9,19.392,27.292,16.379,12.309,0.0,0.0,91.205,,,,9.4682,36.435,5.0,5.0,5.0,5,,09,2021-10-06 09:00:00
41754,2021,10,6,10,19.954,27.083,17.016,11.049,0.0,0.0,91.282,,,,8.9838,35.198,5.0,5.0,5.0,5,,10,2021-10-06 10:00:00
41755,2021,10,6,11,20.745,28.189,17.626,14.509,0.0,0.0,91.335,,,,10.776,39.64,5.0,5.0,5.0,5,,11,2021-10-06 11:00:00
41756,2021,10,6,12,18.823,36.912,13.708,13.786,0.0,0.0,91.296,103.47,1212.6,170.56,10.332,38.7,5.0,5.0,5.0,5,,12,2021-10-06 12:00:00
41757,2021,10,6,13,19.161,31.695,15.184,17.469,0.0,0.0,91.296,,,,12.44,43.616,5.0,5.0,5.0,5,,13,2021-10-06 13:00:00
41758,2021,10,6,14,20.186,34.789,15.432,10.117,0.0,0.0,91.296,,,,8.5885,34.281,5.0,5.0,5.0,5,,14,2021-10-06 14:00:00
41759,2021,10,6,15,19.046,25.922,16.335,14.832,0.0,0.0,91.377,,,,11.018,40.346,5.0,5.0,5.0,5,,15,2021-10-06 15:00:00
41760,2021,10,6,16,19.651,34.388,15.085,12.588,0.0,0.0,91.377,,,,9.8402,37.489,5.0,5.0,5.0,5,,16,2021-10-06 16:00:00
41761,2021,10,6,17,16.877,45.685,10.439,7.1933,0.0,0.0,91.131,,,,7.2403,30.586,5.0,5.0,5.0,5,,17,2021-10-06 17:00:00
41762,2021,10,6,18,15.689,49.177,9.0723,5.2441,0.0,0.0,90.843,,,,6.2988,27.825,5.0,5.0,5.0,5,,18,2021-10-06 18:00:00
41763,2021,10,6,19,15.0,47.846,8.9044,1.1663,0.0,0.0,90.648,,,,4.9883,23.668,5.0,5.0,5.0,5,,19,2021-10-06 19:00:00
41764,2021,10,6,20,14.731,48.421,8.6657,5.1875,0.0,0.0,90.417,,,,5.9101,26.634,5.0,5.0,5.0,5,,20,2021-10-06 20:00:00
41765,2021,10,6,21,14.953,51.269,8.2958,4.3476,0.0,0.0,90.162,,,,5.4627,25.221,5.0,5.0,5.0,5,,21,2021-10-06 21:00:00
41766,2021,10,6,22,13.904,48.176,8.2452,8.2947,0.0,0.0,89.959,,,,6.4734,28.35,5.0,5.0,5.0,5,,22,2021-10-06 22:00:00
41767,2021,10,6,23,14.002,38.533,9.8402,0.0,0.0,0.0,89.955,,,,4.26,21.158,5.0,5.0,5.0,5,,23,2021-10-06 23:00:00
41768,2021,10,7,0,14.0,26.983,11.688,0.088321,0.0,0.0,90.022,,,,4.32,21.371,5.0,5.0,5.0,5,,00,2021-10-07 00:00:00
41769,2021,10,7,1,14.004,22.884,12.347,5.8467,0.0,0.0,90.213,,,,5.9343,26.709,5.0,5.0,5.0,5,,01,2021-10-07 01:00:00
41770,2021,10,7,2,13.784,22.151,12.287,0.0,0.0,0.0,90.344,,,,4.5038,22.017,5.0,5.0,5.0,5,,02,2021-10-07 02:00:00
41771,2021,10,7,3,12.993,39.69,9.0406,0.010816,0.0,0.0,90.301,,,,4.4783,21.928,5.0,5.0,5.0,5,,03,2021-10-07 03:00:00
41772,2021,10,7,4,13.0,25.221,11.216,0.0,0.0,0.0,90.353,,,,4.5097,22.037,5.0,5.0,5.0,5,,04,2021-10-07 04:00:00
41773,2021,10,7,5,13.0,19.094,12.134,1.5242,0.0,0.0,90.558,,,,5.0145,23.755,5.0,5.0,5.0,5,,05,2021-10-07 05:00:00
41774,2021,10,7,6,13.0,22.382,11.641,6.4961,0.0,0.0,90.681,,,,6.556,28.596,5.0,5.0,5.0,5,,06,2021-10-07 06:00:00
41775,2021,10,7,7,13.009,42.377,8.6481,4.5917,0.0,0.0,90.543,,,,5.8401,26.416,5.0,5.0,5.0,5,,07,2021-10-07 07:00:00
41776,2021,10,7,8,14.38,44.186,9.1541,5.4974,0.0,0.0,90.396,,,,5.9852,26.866,5.0,5.0,5.0,5,,08,2021-10-07 08:00:00
41777,2021,10,7,9,15.153,31.935,11.726,0.21418,0.0,0.0,90.396,,,,4.5863,22.303,5.0,5.0,5.0,5,,09,2021-10-07 09:00:00
41778,2021,10,7,10,17.41,29.331,14.052,6.3492,0.0,0.0,90.448,,,,6.2945,27.812,5.0,5.0,5.0,5,,10,2021-10-07 10:00:00
41779,2021,10,7,11,17.878,30.136,14.31,5.6111,0.0,0.0,90.482,,,,6.0941,27.201,5.0,5.0,5.0,5,,11,2021-10-07 11:00:00
41780,2021,10,7,12,19.048,28.073,15.87,10.179,0.0,0.0,90.608,105.67,1216.8,173.64,7.8111,32.301,5.0,5.0,5.0,5,,12,2021-10-07 12:00:00
41781,2021,10,7,13,19.11,28.858,15.69,9.3847,0.0,0.0,90.691,,,,7.5946,31.699,5.0,5.0,5.0,5,,13,2021-10-07 13:00:00
41782,2021,10,7,14,14.17,57.011,7.0124,5.6916,0.0,0.0,90.273,,,,5.9388,26.823,5.0,5.0,5.0,5,,14,2021-10-07 14:00:00
41783,2021,10,7,15,15.998,44.251,10.147,5.0398,0.0,0.0,90.17,,,,5.6633,25.957,5.0,5.0,5.0,5,,15,2021-10-07 15:00:00
41784,2021,10,7,16,16.934,41.719,11.25,6.6105,0.0,0.0,90.134,,,,6.0983,27.316,5.0,5.0,5.0,5,,16,2021-10-07 16:00:00
41785,2021,10,7,17,15.075,43.931,9.6164,0.07172,0.0,0.0,90.069,,,,4.3456,21.546,5.0,5.0,5.0,5,,17,2021-10-07 17:00:00
41786,2021,10,7,18,13.81,57.406,6.756,6.6701,0.0,0.0,89.698,,,,5.746,26.219,5.0,5.0,5.0,5,,18,2021-10-07 18:00:00
41787,2021,10,7,19,12.978,60.049,5.9838,0.0,0.0,0.0,89.439,,,,3.956,20.138,5.0,5.0,5.0,5,,19,2021-10-07 19:00:00
41788,2021,10,7,20,11.903,68.862,4.341,4.1567,0.0,0.0,88.917,,,,4.5257,22.178,5.0,5.0,5.0,5,,20,2021-10-07 20:00:00
41789,2021,10,7,21,12.002,74.169,3.6289,6.833,0.0,0.0,88.283,,,,4.7285,22.879,5.0,5.0,5.0,5,,21,2021-10-07 21:00:00
41790,2021,10,7,22,11.986,71.055,4.0627,8.02,0.0,0.0,87.789,,,,4.6769,22.702,5.0,5.0,5.0,5,,22,2021-10-07 22:00:00
41791,2021,10,7,23,10.889,76.84,3.0172,8.991,0.0,0.0,87.191,,,,4.5089,22.12,5.0,5.0,5.0,5,,23,2021-10-07 23:00:00
41792,2021,10,8,0,9.9047,76.089,2.9224,7.102,0.0,0.0,86.702,,,,3.8244,19.65,5.0,5.0,5.0,5,,00,2021-10-08 00:00:00
41793,2021,10,8,1,10.007,70.857,3.5867,4.2262,0.0,0.0,86.411,,,,3.1751,17.134,5.0,5.0,5.0,5,,01,2021-10-08 01:00:00
41794,2021,10,8,2,9.7306,66.079,4.0998,0.0,0.0,0.0,86.284,,,,2.5203,14.38,5.0,5.0,5.0,5,,02,2021-10-08 02:00:00
41795,2021,10,8,3,9.9698,72.464,3.3788,5.6321,0.0,0.0,85.99,,,,3.2118,17.281,5.0,5.0,5.0,5,,03,2021-10-08 03:00:00
41796,2021,10,8,4,9.8373,83.74,1.9789,5.8152,0.3,0.0,78.895,,,,1.3669,8.7335,5.0,5.0,5.0,5,,04,2021-10-08 04:00:00
41797,2021,10,8,5,8.0861,91.486,0.91995,18.087,0.8,0.0,63.593,,,,1.2356,7.9956,5.0,5.0,5.0,5,,05,2021-10-08 05:00:00
41798,2021,10,8,6,8.1712,87.381,1.3623,11.357,0.0,0.0,64.132,,,,0.90153,5.9822,5.0,5.0,5.0,5,,06,2021-10-08 06:00:00
41799,2021,10,8,7,7.3074,99.886,0.01214,7.6736,0.0,0.0,64.134,,,,0.74889,4.9804,5.0,5.0,5.0,5,,07,2021-10-08 07:00:00
41800,2021,10,8,8,8.1257,100.0,0.0,5.8718,0.0,0.0,64.134,,,,0.68389,4.5337,5.0,5.0,5.0,5,,08,2021-10-08 08:00:00
41801,2021,10,8,9,8.2197,97.318,0.3075,14.061,0.0,0.0,64.232,,,,1.0376,6.8287,5.0,5.0,5.0,5,,09,2021-10-08 09:00:00
41802,2021,10,8,10,10.546,84.016,2.084,14.194,0.0,0.0,65.01,,,,1.0788,7.0769,5.0,5.0,5.0,5,,10,2021-10-08 10:00:00
41803,2021,10,8,11,13.324,56.901,6.593,11.873,0.0,0.0,66.806,,,,1.0258,6.7569,5.0,5.0,5.0,5,,11,2021-10-08 11:00:00
41804,2021,10,8,12,14.019,50.976,7.8576,17.653,0.0,0.0,68.873,106.79,1220.0,175.24,1.4691,9.3121,5.0,5.0,5.0,5,,12,2021-10-08 12:00:00
41805,2021,10,8,13,15.096,47.456,9.0212,17.084,0.0,0.0,70.933,,,,1.5254,9.6138,5.0,5.0,5.0,5,,13,2021-10-08 13:00:00
41806,2021,10,8,14,15.07,46.855,9.1132,10.4,0.0,0.0,72.613,,,,1.1575,7.5613,5.0,5.0,5.0,5,,14,2021-10-08 14:00:00
41807,2021,10,8,15,14.906,44.054,9.4923,9.6015,0.0,0.0,74.18,,,,1.1909,7.7562,5.0,5.0,5.0,5,,15,2021-10-08 15:00:00
41808,2021,10,8,16,14.047,44.061,8.9788,15.897,0.0,0.0,75.692,,,,1.7764,10.912,5.0,5.0,5.0,5,,16,2021-10-08 16:00:00
41809,2021,10,8,17,12.85,47.111,7.8592,12.004,0.0,0.0,76.818,,,,1.5733,9.8671,5.0,5.0,5.0,5,,17,2021-10-08 17:00:00
41810,2021,10,8,18,9.9252,50.14,6.0997,6.891,0.0,0.0,77.545,,,,1.2846,8.2936,5.0,5.0,5.0,5,,18,2021-10-08 18:00:00
41811,2021,10,8,19,9.79,50.407,6.0207,5.9558,0.0,0.0,78.19,,,,1.2924,8.3376,5.0,5.0,5.0,5,,19,2021-10-08 19:00:00
41812,2021,10,8,20,8.7629,62.539,4.2459,6.9799,0.0,0.0,78.559,,,,1.4057,8.9674,5.0,5.0,5.0,5,,20,2021-10-08 20:00:00
41813,2021,10,8,21,6.8971,70.379,2.9531,7.9362,0.0,0.0,78.754,,,,1.5015,9.486,5.0,5.0,5.0,5,,21,2021-10-08 21:00:00
41814,2021,10,8,22,6.9484,70.421,2.9597,9.4819,0.0,0.0,78.946,,,,1.6523,10.279,5.0,5.0,5.0,5,,22,2021-10-08 22:00:00
41815,2021,10,8,23,7.9749,65.369,3.7177,12.621,0.0,0.0,79.243,,,,1.9907,11.969,5.0,5.0,5.0,5,,23,2021-10-08 23:00:00
41816,2021,10,9,0,7.9517,66.068,3.6336,10.394,0.0,0.0,79.492,,,,1.8234,11.148,5.0,5.0,5.0,5,,00,2021-10-09 00:00:00
41817,2021,10,9,1,8.7088,62.793,4.205,10.375,0.0,0.0,79.792,,,,1.8775,11.416,5.0,5.0,5.0,5,,01,2021-10-09 01:00:00
41818,2021,10,9,2,8.7374,62.677,4.2269,8.9596,0.0,0.0,80.063,,,,1.7979,11.02,5.0,5.0,5.0,5,,02,2021-10-09 02:00:00
41819,2021,10,9,3,6.9015,70.859,2.9013,1.1703,0.0,0.0,80.133,,,,1.2231,7.9428,5.0,5.0,5.0,5,,03,2021-10-09 03:00:00
41820,2021,10,9,4,6.7275,67.846,3.1835,5.8415,0.0,0.0,80.256,,,,1.5681,9.8396,5.0,5.0,5.0,5,,04,2021-10-09 04:00:00
41821,2021,10,9,5,7.2516,63.829,3.7133,11.31,0.0,0.0,80.459,,,,2.1111,12.543,5.0,5.0,5.0,5,,05,2021-10-09 05:00:00
41822,2021,10,9,6,8.0782,56.679,4.6742,12.538,0.0,0.0,80.784,,,,2.3274,13.546,5.0,5.0,5.0,5,,06,2021-10-09 06:00:00
41823,2021,10,9,7,8.9151,52.524,5.4298,10.66,0.0,0.0,81.162,,,,2.2097,13.005,5.0,5.0,5.0,5,,07,2021-10-09 07:00:00
41824,2021,10,9,8,10.133,46.188,6.676,9.2483,0.0,0.0,81.647,,,,2.1777,12.856,5.0,5.0,5.0,5,,08,2021-10-09 08:00:00
41825,2021,10,9,9,12.193,43.164,8.094,1.7624,0.0,0.0,82.096,,,,1.5761,9.8817,5.0,5.0,5.0,5,,09,2021-10-09 09:00:00
41826,2021,10,9,10,13.219,44.494,8.4459,9.4657,0.0,0.0,82.631,,,,2.4828,14.244,5.0,5.0,5.0,5,,10,2021-10-09 10:00:00
41827,2021,10,9,11,14.218,43.396,9.2025,9.0057,0.0,0.0,83.167,,,,2.5969,14.746,5.0,5.0,5.0,5,,11,2021-10-09 11:00:00
41828,2021,10,9,12,15.237,37.297,10.885,9.4827,0.0,0.0,83.836,108.35,1223.5,177.41,2.9033,16.096,5.0,5.0,5.0,5,,12,2021-10-09 12:00:00
41829,2021,10,9,13,17.122,34.362,12.827,13.657,0.0,0.0,84.64,,,,3.9922,20.362,5.0,5.0,5.0,5,,13,2021-10-09 13:00:00
41830,2021,10,9,14,17.876,25.333,15.307,16.944,0.0,0.0,85.714,,,,5.4636,25.428,5.0,5.0,5.0,5,,14,2021-10-09 14:00:00
41831,2021,10,9,15,17.188,31.16,13.52,12.253,0.0,0.0,86.355,,,,4.72,22.95,5.0,5.0,5.0,5,,15,2021-10-09 15:00:00
41832,2021,10,9,16,17.182,33.628,13.028,11.882,0.0,0.0,86.834,,,,4.9577,23.759,5.0,5.0,5.0,5,,16,2021-10-09 16:00:00
41833,2021,10,9,17,16.873,33.925,12.718,6.9657,0.0,0.0,87.195,,,,4.0738,20.661,5.0,5.0,5.0,5,,17,2021-10-09 17:00:00
41834,2021,10,9,18,15.022,38.536,10.509,0.098419,0.0,0.0,87.305,,,,2.9279,16.199,5.0,5.0,5.0,5,,18,2021-10-09 18:00:00
41835,2021,10,9,19,14.801,39.087,10.275,1.9677,0.0,0.0,87.412,,,,3.2668,17.582,5.0,5.0,5.0,5,,19,2021-10-09 19:00:00
41836,2021,10,9,20,14.023,40.909,9.4741,8.6367,0.0,0.0,87.476,,,,4.6133,22.581,5.0,5.0,5.0,5,,20,2021-10-09 20:00:00
41837,2021,10,9,21,14.001,44.155,8.94,10.813,0.0,0.0,87.476,,,,5.148,24.395,5.0,5.0,5.0,5,,21,2021-10-09 21:00:00
41838,2021,10,9,22,13.913,43.16,9.0405,13.759,0.0,0.0,87.486,,,,5.9801,27.066,5.0,5.0,5.0,5,,22,2021-10-09 22:00:00
41839,2021,10,9,23,13.048,40.146,9.0049,12.592,0.0,0.0,87.541,,,,5.6836,26.133,5.0,5.0,5.0,5,,23,2021-10-09 23:00:00
41840,2021,10,10,0,13.073,41.068,8.8843,5.9301,0.0,0.0,87.567,,,,4.078,20.676,5.0,5.0,5.0,5,,00,2021-10-10 00:00:00
41841,2021,10,10,1,11.144,39.071,8.1002,11.828,0.0,0.0,87.598,,,,5.5133,25.588,5.0,5.0,5.0,5,,01,2021-10-10 01:00:00
41842,2021,10,10,2,12.008,32.72,9.4554,7.2428,0.0,0.0,87.769,,,,4.4845,22.132,5.0,5.0,5.0,5,,02,2021-10-10 02:00:00
41843,2021,10,10,3,12.001,32.13,9.5343,12.452,0.0,0.0,87.952,,,,5.9849,27.081,5.0,5.0,5.0,5,,03,2021-10-10 03:00:00
41844,2021,10,10,4,11.952,35.189,9.072,10.903,0.0,0.0,88.038,,,,5.6042,25.88,5.0,5.0,5.0,5,,04,2021-10-10 04:00:00
41845,2021,10,10,5,12.692,30.76,10.182,9.0551,0.0,0.0,88.23,,,,5.2484,24.726,5.0,5.0,5.0,5,,05,2021-10-10 05:00:00
41846,2021,10,10,6,11.798,30.347,9.6426,0.0,0.0,0.0,88.333,,,,3.3753,18.012,5.0,5.0,5.0,5,,06,2021-10-10 06:00:00
41847,2021,10,10,7,12.105,32.214,9.5915,0.0,0.0,0.0,88.405,,,,3.4102,18.15,5.0,5.0,5.0,5,,07,2021-10-10 07:00:00
41848,2021,10,10,8,14.337,28.316,11.729,5.9713,0.0,0.0,88.644,,,,4.7686,23.117,5.0,5.0,5.0,5,,08,2021-10-10 08:00:00
41849,2021,10,10,9,16.048,33.694,12.102,8.5943,0.0,0.0,88.775,,,,5.5451,25.691,5.0,5.0,5.0,5,,09,2021-10-10 09:00:00
41850,2021,10,10,10,16.981,31.461,13.281,9.9032,0.0,0.0,88.977,,,,6.0977,27.43,5.0,5.0,5.0,5,,10,2021-10-10 10:00:00
41851,2021,10,10,11,18.381,29.154,14.982,9.6238,0.0,0.0,89.261,,,,6.2628,27.937,5.0,5.0,5.0,5,,11,2021-10-10 11:00:00
41852,2021,10,10,12,19.13,31.559,15.171,6.525,0.0,0.0,89.445,110.44,1227.6,180.33,5.5003,25.625,5.0,5.0,5.0,5,,12,2021-10-10 12:00:00
41853,2021,10,10,13,18.926,32.237,14.83,12.748,0.0,0.0,89.595,,,,7.6907,32.195,5.0,5.0,5.0,5,,13,2021-10-10 13:00:00
41854,2021,10,10,14,19.093,32.001,15.046,4.5848,0.0,0.0,89.715,,,,5.1851,24.594,5.0,5.0,5.0,5,,14,2021-10-10 14:00:00
41855,2021,10,10,15,20.008,29.763,16.444,8.9097,0.0,0.0,89.924,,,,6.6444,29.174,5.0,5.0,5.0,5,,15,2021-10-10 15:00:00
41856,2021,10,10,16,20.056,28.179,16.865,9.3448,0.0,0.0,90.157,,,,7.0218,30.286,5.0,5.0,5.0,5,,16,2021-10-10 16:00:00
41857,2021,10,10,17,18.865,29.864,15.291,4.7926,0.0,0.0,90.257,,,,5.663,26.148,5.0,5.0,5.0,5,,17,2021-10-10 17:00:00
41858,2021,10,10,18,16.989,33.91,12.815,5.3075,0.0,0.0,90.257,,,,5.8118,26.62,5.0,5.0,5.0,5,,18,2021-10-10 18:00:00
41859,2021,10,10,19,14.863,38.946,10.312,0.97742,0.0,0.0,90.237,,,,4.6592,22.812,5.0,5.0,5.0,5,,19,2021-10-10 19:00:00
41860,2021,10,10,20,13.814,44.199,8.8286,7.7497,0.0,0.0,90.103,,,,6.4297,28.529,5.0,5.0,5.0,5,,20,2021-10-10 20:00:00
41861,2021,10,10,21,12.991,47.1,7.9297,14.784,0.0,0.0,89.893,,,,8.8931,35.453,5.0,5.0,5.0,5,,21,2021-10-10 21:00:00
41862,2021,10,10,22,13.054,47.019,7.9719,11.305,0.0,0.0,89.719,,,,7.2798,31.031,5.0,5.0,5.0,5,,22,2021-10-10 22:00:00
41863,2021,10,10,23,12.038,50.266,7.0055,11.674,0.0,0.0,89.488,,,,7.1741,30.728,5.0,5.0,5.0,5,,23,2021-10-10 23:00:00
41864,2021,10,11,0,13.222,46.463,8.1285,0.75159,0.0,0.0,89.408,,,,4.0906,20.789,5.0,5.0,5.0,5,,00,2021-10-11 00:00:00
41865,2021,10,11,1,11.918,50.476,6.9246,8.6208,0.0,0.0,89.217,,,,5.9164,26.95,5.0,5.0,5.0,5,,01,2021-10-11 01:00:00
41866,2021,10,11,2,9.8776,61.986,4.6348,11.056,0.0,0.0,88.792,,,,6.2926,28.113,5.0,5.0,5.0,5,,02,2021-10-11 02:00:00
41867,2021,10,11,3,8.9626,77.247,2.6065,8.0861,0.0,0.0,88.087,,,,4.8968,23.627,5.0,5.0,5.0,5,,03,2021-10-11 03:00:00
41868,2021,10,11,4,7.8026,57.609,4.5024,6.3754,0.0,0.0,87.873,,,,4.3572,21.751,5.0,5.0,5.0,5,,04,2021-10-11 04:00:00
41869,2021,10,11,5,5.63,68.117,2.9076,7.7665,0.0,0.0,87.481,,,,4.4184,21.968,5.0,5.0,5.0,5,,05,2021-10-11 05:00:00
41870,2021,10,11,6,5.7506,57.736,3.9018,3.6254,0.0,0.0,87.318,,,,3.5037,18.575,5.0,5.0,5.0,5,,06,2021-10-11 06:00:00
41871,2021,10,11,7,5.1516,61.084,3.4333,0.9297,0.0,0.0,87.144,,,,2.9839,16.486,5.0,5.0,5.0,5,,07,2021-10-11 07:00:00
41872,2021,10,11,8,7.2084,52.03,4.8942,3.6841,0.0,0.0,87.093,,,,3.4032,18.181,5.0,5.0,5.0,5,,08,2021-10-11 08:00:00
41873,2021,10,11,9,9.2638,52.062,5.6103,1.5539,0.0,0.0,87.07,,,,3.0469,16.747,5.0,5.0,5.0,5,,09,2021-10-11 09:00:00
41874,2021,10,11,10,11.136,37.806,8.2649,11.817,0.0,0.0,87.181,,,,5.1915,24.615,5.0,5.0,5.0,5,,10,2021-10-11 10:00:00
41875,2021,10,11,11,13.251,23.208,11.717,12.117,0.0,0.0,87.715,,,,5.6883,26.229,5.0,5.0,5.0,5,,11,2021-10-11 11:00:00
41876,2021,10,11,12,13.033,20.507,11.949,18.297,0.0,0.0,88.305,112.15,1230.6,182.67,8.4519,34.358,5.0,5.0,5.0,5,,12,2021-10-11 12:00:00
41877,2021,10,11,13,12.999,19.133,12.127,28.507,0.0,0.0,88.92,,,,15.443,50.621,5.0,5.0,5.0,5,,13,2021-10-11 13:00:00
